gesture,image_path,predicted,confidence,correct,status,inference_ms
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_3_rotation_aug_4_perspective.jpg,Acc+Right,1.0000,1,ok,44.910
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_3_rotation_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,26.317
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_3_rotation_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,54.287
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,25.157
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation_aug_1_color_jitter.jpg,,,,no-landmarks,18.695
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation_aug_2_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,13.777
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation_aug_3_rotation_brightness_contrast.jpg,,,,no-landmarks,27.655
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,18.939
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_gaussian_noise_translation_aug_5_rotation_shadow.jpg,,,,no-landmarks,23.875
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_4_rotation_shadow.jpg,Acc+Right,1.0000,1,ok,71.482
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow.jpg,Acc+Right,1.0000,1,ok,55.204
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow_aug_1_color_jitter.jpg,Accelerate,0.5826,0,ok,35.147
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow_aug_2_brightness_contrast.jpg,Accelerate,0.5827,0,ok,46.323
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow_aug_3_rotation_shadow.jpg,Acc+Right,1.0000,1,ok,87.026
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow_aug_4_zoom_color_jitter.jpg,Acc+Right,1.0000,1,ok,49.131
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_shadow_aug_5_gaussian_noise.jpg,,,,no-landmarks,14.149
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151509_884220_aug_5_zoom.jpg,Acc+Right,1.0000,1,ok,46.420
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753.jpg,Acc+Right,1.0000,1,ok,75.790
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753_aug_1_rotation.jpg,Acc+Right,1.0000,1,ok,67.055
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753_aug_2_color_jitter_gaussian_blur.jpg,Accelerate,0.5697,0,ok,27.140
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753_aug_3_zoom_color_jitter.jpg,Acc+Right,1.0000,1,ok,34.765
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753_aug_4_rotation_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,82.052
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_092753_aug_5_perspective.jpg,Acc+Right,1.0000,1,ok,75.287
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216.jpg,Acc+Right,1.0000,1,ok,65.179
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_color_jitter.jpg,Acc+Right,0.5434,1,ok,39.426
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation.jpg,,,,no-landmarks,34.926
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation_aug_1_translation_gaussian_blur.jpg,Acc+Right,0.5987,1,ok,39.008
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation_aug_2_rotation.jpg,,,,no-landmarks,32.456
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,30.890
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation_aug_4_rotation_slight.jpg,,,,no-landmarks,13.039
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_1_gaussian_noise_translation_aug_5_rotation_brightness_contrast.jpg,Accelerate,0.5694,0,ok,41.898
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective.jpg,Acc+Right,1.0000,1,ok,49.156
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective_aug_1_zoom.jpg,Acc+Right,1.0000,1,ok,31.314
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective_aug_2_perspective_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,31.582
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective_aug_3_rotation.jpg,Acc+Right,1.0000,1,ok,34.423
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective_aug_4_shadow.jpg,Acc+Right,1.0000,1,ok,37.792
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_shadow_perspective_aug_5_perspective.jpg,Acc+Right,1.0000,1,ok,31.766
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_2_zoom_color_jitter.jpg,Acc+Right,0.5748,1,ok,48.736
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_perspective.jpg,Acc+Right,1.0000,1,ok,50.598
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation.jpg,Acc+Right,1.0000,1,ok,64.710
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation_aug_1_rotation.jpg,Acc+Right,1.0000,1,ok,35.656
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation_aug_2_rotation_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,55.425
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation_aug_3_rotation_slight.jpg,Acc+Right,1.0000,1,ok,77.346
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation_aug_4_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,79.248
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_3_rotation_aug_5_translation_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,56.048
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,36.222
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast_aug_1_rotation_shadow.jpg,Acc+Right,0.6446,1,ok,47.277
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast_aug_2_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,56.908
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast_aug_3_rotation_slight.jpg,Acc+Right,1.0000,1,ok,32.266
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,14.106
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_brightness_contrast_aug_5_perspective_brightness_contrast.jpg,Acc+Right,1.0000,1,ok,64.471
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_4_shadow_perspective.jpg,Acc+Right,0.5570,1,ok,37.377
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_color_jitter_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,32.039
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation.jpg,Acc+Right,1.0000,1,ok,53.695
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation_aug_1_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,54.007
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation_aug_2_rotation.jpg,Acc+Right,1.0000,1,ok,54.109
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation_aug_3_gaussian_noise.jpg,,,,no-landmarks,29.931
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation_aug_4_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,29.653
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_337216_aug_5_translation_aug_5_shadow_perspective.jpg,Acc+Right,1.0000,1,ok,68.659
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783.jpg,Acc+Right,1.0000,1,ok,58.525
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783_aug_1_rotation_slight.jpg,Acc+Right,1.0000,1,ok,37.206
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783_aug_2_perspective.jpg,Acc+Right,1.0000,1,ok,32.348
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783_aug_3_color_jitter_gaussian_blur.jpg,Acc+Right,0.5455,1,ok,45.938
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783_aug_4_shadow_perspective.jpg,Acc+Right,0.5728,1,ok,49.451
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_569783_aug_5_zoom_color_jitter.jpg,Acc+Right,0.5775,1,ok,29.540
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667.jpg,Acc+Right,1.0000,1,ok,67.790
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation.jpg,Acc+Right,1.0000,1,ok,39.213
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation_aug_1_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,14.444
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation_aug_2_color_jitter.jpg,Acc+Right,1.0000,1,ok,48.570
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation_aug_3_gaussian_noise.jpg,,,,no-landmarks,28.701
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation_aug_4_color_jitter_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,67.364
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_rotation_aug_5_shadow.jpg,Acc+Right,1.0000,1,ok,33.349
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_1_shadow_perspective.jpg,Acc+Right,0.6174,1,ok,24.412
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast.jpg,Acc+Right,0.6035,1,ok,24.347
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast_aug_1_color_jitter_gaussian_blur.jpg,Acc+Right,0.5837,1,ok,24.743
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast_aug_2_translation_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,55.270
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast_aug_3_zoom_color_jitter.jpg,Acc+Right,1.0000,1,ok,42.499
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast_aug_4_shadow.jpg,Acc+Right,0.6110,1,ok,27.660
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_brightness_contrast_aug_5_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,30.685
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_2_translation.jpg,Acc+Right,1.0000,1,ok,79.079
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter.jpg,Acc+Right,0.6046,1,ok,46.342
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter_aug_1_rotation.jpg,Accelerate,0.5824,0,ok,23.757
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter_aug_2_brightness_contrast.jpg,Acc+Right,0.6000,1,ok,23.986
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter_aug_3_perspective_brightness_contrast.jpg,Acc+Right,0.5769,1,ok,43.329
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter_aug_4_zoom_color_jitter.jpg,Acc+Right,0.5994,1,ok,28.629
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_color_jitter_aug_5_rotation_slight_zoom.jpg,Acc+Right,0.5902,1,ok,29.557
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_3_gaussian_blur.jpg,Acc+Right,1.0000,1,ok,65.731
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow.jpg,Acc+Right,0.6119,1,ok,23.945
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow_aug_1_gaussian_noise_translation.jpg,,,,no-landmarks,31.802
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow_aug_2_gaussian_blur.jpg,Acc+Right,0.6077,1,ok,48.240
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow_aug_3_color_jitter.jpg,Acc+Right,0.6109,1,ok,46.452
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow_aug_4_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,30.487
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_shadow_aug_5_perspective.jpg,Acc+Right,0.6280,1,ok,56.531
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_4_zoom.jpg,Acc+Right,1.0000,1,ok,57.074
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_5_color_jitter_gaussian_blur.jpg,Acc+Right,0.5954,1,ok,41.156
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_5_color_jitter_gaussian_blur_aug_1_gaussian_blur.jpg,Acc+Right,0.5662,1,ok,46.937
Acc+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Acc+Right/Acc+Right_20251117_151510_714667_aug_5_color_jitter_gaussian_blur_aug_2_shadow_perspective.jpg,Acc+Right,0.5821,1,ok,27.675
